name,designation,full_name,spkid,epoch,x_km,y_km,z_km,vx_km_s,vy_km_s,vz_km_s,gm_km3_s2,mass_kg,diameter_km,radius_km,H,neo,pha,orbit_class
Rontaylor,3293,  3293 Rontaylor (4650 P-L),20003293,2026-09-08 12:00:00,43775118.08405393,-295076764.5881767,-141278052.2890551,20.89026827438872,0.4892404817493291,0.09292521907778054,,,4.46,2.23,14.13,N,N,MBA
Carlvesely,3294,  3294 Carlvesely (6563 P-L),20003294,2026-09-08 12:00:00,349790767.7353688,-213019431.1212744,-130538484.5734896,10.21742835494926,11.81297170797659,6.745051807487887,,,11.372,5.686,13.02,N,N,MBA
Murakami,3295,  3295 Murakami (1950 DH),20003295,2026-09-08 12:00:00,-387764552.2194684,-311761734.0635006,-69964333.73463552,9.756568702353077,-9.80244935488193,-2.911239423769823,,,13.415,6.7075,13.02,N,N,MBA
Bosque Alegre,3296,  3296 Bosque Alegre (1975 SF),20003296,2026-09-08 12:00:00,-24244180.31504135,-399435436.8401745,-123740866.0375103,16.77299338531809,3.341597021029432,-2.922371447240637,,,10.159,5.0795,12.31,N,N,MBA
Hong Kong,3297,  3297 Hong Kong (1978 WN14),20003297,2026-09-08 12:00:00,-131641145.2388826,-476453500.7960203,-192273590.019852,14.64366515891625,-1.649215602222655,-1.292744833393939,,,15.582,7.791,12.49,N,N,MBA
Massandra,3298,  3298 Massandra (1979 OB15),20003298,2026-09-08 12:00:00,257150181.4765068,-114573492.4609495,-39012517.94125798,9.875892702183572,19.40421491636138,9.149964813821777,,,10.545,5.2725,13.88,N,N,MBA
Hall,3299,  3299 Hall (1980 TX5),20003299,2026-09-08 12:00:00,-252008664.959767,181821936.9448995,47754221.22515261,-12.82186447740897,-15.34386227240745,-7.362158007750462,,,6.087,3.0435,13.56,N,N,MBA
McGlasson,3300,  3300 McGlasson (1928 NA),20003300,2026-09-08 12:00:00,58214449.68502636,426176455.3209272,349400193.9214706,-13.60082918046382,0.9652461607881624,3.462704866798832,,,22.752,11.376,10.54,N,N,MBA
Jansje,3301,  3301 Jansje (1978 CT),20003301,2026-09-08 12:00:00,339973522.2394941,94853457.43825866,12113777.88571351,-2.364348619781148,17.50913314831682,6.435351263632368,,,5.396,2.698,13.09,N,N,MBA
Schliemann,3302,  3302 Schliemann (1977 RS6),20003302,2026-09-08 12:00:00,-68096452.60103668,-322360306.095709,-117955310.4569264,19.84750583544541,-1.865663962137382,-1.237263681678054,,,7.537,3.7685,12.82,N,N,MBA
Merta,3303,  3303 Merta (1967 UN),20003303,2026-09-08 12:00:00,271089740.9828392,300715469.6868001,129740706.7524224,-12.87957198072827,10.90274396963963,5.656153681923411,,,9.938,4.969,12.17,N,N,MBA
Pearce,3304,  3304 Pearce (1981 EQ21),20003304,2026-09-08 12:00:00,317538766.2400923,-140117959.5455067,-57067192.82929605,6.006451636481271,18.68420998242407,8.9271778349361,,,9.314,4.657,13.65,N,N,MBA
Ceadams,3305,  3305 Ceadams (1985 KB),20003305,2026-09-08 12:00:00,-384436270.25879,41397835.23769002,86915170.33479315,-1.094270774719851,-14.92755811511091,-10.24077337714115,,,10.052,5.026,12.46,N,N,MBA
Byron,3306,  3306 Byron (1979 SM11),20003306,2026-09-08 12:00:00,319987267.1552748,-17475702.86970641,8459110.592011161,3.708658919410207,19.22841376182169,7.036669751214979,,,7.61,3.805,13.11,N,N,MBA
Athabasca,3307,  3307 Athabasca (1981 DE1),20003307,2026-09-08 12:00:00,189785666.6577721,-272356282.5656738,-90927073.33272853,15.01999212996862,10.72585575657783,6.285179501674741,,,3.628,1.814,13.99,N,N,MBA
Ferreri,3308,  3308 Ferreri (1981 EP),20003308,2026-09-08 12:00:00,-360509403.9322982,-390544575.2298551,19135888.29578574,9.361648190206337,-11.38670937060093,-0.5072303337326619,,,12.344,6.172,11.63,N,N,MBA
Brorfelde,3309,  3309 Brorfelde (1982 BH),20003309,2026-09-08 12:00:00,-237192751.5917486,-104450424.7783537,-35710059.3955901,9.47972515729535,-14.35969970736222,-15.24434818011447,,,5.038,2.519,13.73,N,N,IMB
Patsy,3310,  3310 Patsy (1931 TS2),20003310,2026-09-08 12:00:00,144318794.0281515,430422058.442381,137391044.2873491,-15.24618122300378,3.34728312941799,4.445554058665212,,,24.032,12.016,10.97,N,N,MBA
Podobed,3311,  3311 Podobed (1976 QM1),20003311,2026-09-08 12:00:00,-56278093.33796899,-382821872.8080556,-158798753.8532031,17.5752916500667,-2.76592663535247,-1.269512683680034,,,17.336,8.668,12.37,N,N,MBA
Pedersen,3312,  3312 Pedersen (1984 SN),20003312,2026-09-08 12:00:00,367387114.0985361,155273678.7133551,78975012.8571354,-6.637892328824609,17.20043826101611,4.096155409032865,,,17.004,8.502,11.73,N,N,MBA
Mendel,3313,  3313 Mendel (1980 DG),20003313,2026-09-08 12:00:00,86744986.77466829,394587201.3083845,194061872.2447669,-15.39674396116976,4.140795270673758,-1.559284466895236,,,8.791,4.3955,12.30,N,N,MBA
Beals,3314,  3314 Beals (1981 FH),20003314,2026-09-08 12:00:00,-59999095.72494187,271767927.8203944,162327446.0984193,-20.30112061364398,-2.630035870029268,-1.604057252129382,,,6.776,3.388,13.09,N,N,MBA
Chant,3315,  3315 Chant (1984 CZ),20003315,2026-09-08 12:00:00,-229654636.5540326,291742620.6318175,101150628.3833819,-14.01713665434974,-12.35227396012885,-1.914569689823312,,,9.495,4.7475,12.54,N,N,MBA
Herzberg,3316,  3316 Herzberg (1984 CN1),20003316,2026-09-08 12:00:00,180696755.8333129,434950292.912146,130361010.6120399,-15.34051634694552,4.590796495881553,0.4696701802307114,,,16.988,8.494,12.05,N,N,MBA
Paris,3317,  3317 Paris (1984 KF),20003317,2026-09-08 12:00:00,157886455.6508353,847771211.0783262,-15227222.52288721,-10.69029924501573,2.95287910650617,3.822848245592824,,,118.79,59.395,8.41,N,N,TJN
Blixen,3318,  3318 Blixen (1985 HB),20003318,2026-09-08 12:00:00,-423666330.5256752,-20329555.96370853,79637519.6703278,-0.6453039828384509,-16.88982261191765,-5.886808639727992,,,22.658,11.329,11.03,N,N,MBA
Kibi,3319,  3319 Kibi (1977 EJ5),20003319,2026-09-08 12:00:00,-72875817.3776524,399362099.8561561,167660314.0303062,-17.92138495457027,-0.05298231341727915,-1.334212729876136,,,18.889,9.4445,12.06,N,N,MBA
Namba,3320,  3320 Namba (1982 VZ4),20003320,2026-09-08 12:00:00,-349134077.7380927,-30375834.36336653,-27461355.74295029,2.391193301682434,-18.54217176450005,-6.724763943218869,,,6.706,3.353,13.29,N,N,MBA
Dasha,3321,  3321 Dasha (1975 TZ2),20003321,2026-09-08 12:00:00,-428027705.1631873,-148448726.0344578,-26723380.34311317,5.93909324323626,-13.55150560997651,-4.239225978128092,,,7.958,3.979,12.97,N,N,MBA
Lidiya,3322,  3322 Lidiya (1975 XY1),20003322,2026-09-08 12:00:00,324187791.2650921,-250881127.8961784,68019948.80863507,6.199530109848133,13.7690505713912,6.360179646949366,,,6.388,3.194,12.95,N,N,MBA
Turgenev,3323,  3323 Turgenev (1979 SY9),20003323,2026-09-08 12:00:00,-422812674.9121016,-120107845.4674724,-51628041.7714048,3.078889366708542,-14.26366815535757,-6.395030214774742,,,4.811,2.4055,13.67,N,N,MBA
Avsyuk,3324,  3324 Avsyuk (1983 CW1),20003324,2026-09-08 12:00:00,123552642.2233861,315175638.3695489,210684460.0929594,-17.38478544159915,5.685723389092001,0.8278236892600476,,,18.649,9.3245,12.07,N,N,MBA
TARDIS,3325,  3325 TARDIS (1984 JZ),20003325,2026-09-08 12:00:00,418848093.8378469,227954608.0361625,33179163.66321818,-6.887443515562882,10.37668691595489,10.99133418009688,,,28.238,14.119,11.65,N,N,MBA
Agafonikov,3326,  3326 Agafonikov (1985 FL),20003326,2026-09-08 12:00:00,295830915.3874204,-90963045.94076869,-47344678.47083218,9.70727666404206,17.40343864758361,8.745647164332313,,,14.184,7.092,13.27,N,N,MBA
Campins,3327,  3327 Campins (1985 PW),20003327,2026-09-08 12:00:00,120623668.6299278,440123859.201049,192412111.4353102,-15.13850556959564,4.511027691228577,2.428555753107697,,,20.773,10.3865,11.89,N,N,MBA
Interposita,3328,  3328 Interposita (1985 QD1),20003328,2026-09-08 12:00:00,54333169.70549621,-359094214.6126333,-211323099.980517,17.7028321176251,5.00816195796954,-0.7527332387099968,,,18.135,9.0675,11.63,N,N,MBA
Golay,3329,  3329 Golay (1985 RT1),20003329,2026-09-08 12:00:00,378412412.1803537,-214126713.7697414,-158866413.8803907,8.524801073394897,12.10435437821407,7.681636962891083,,,18.365,9.1825,11.72,N,N,MBA
Gantrisch,3330,  3330 Gantrisch (1985 RU1),20003330,2026-09-08 12:00:00,-269636246.2302023,404244701.9683996,277884706.6466401,-12.6498877883662,-4.974733217686476,-2.853757260378742,,,34.877,17.4385,11.49,N,N,MBA
Kvistaberg,3331,  3331 Kvistaberg (1979 QS),20003331,2026-09-08 12:00:00,-317979977.5412189,107147365.257915,43122596.74086323,-8.143222622322577,-17.65026363213413,-6.293606713354999,,,,,13.58,N,N,MBA
Raksha,3332,  3332 Raksha (1978 NT1),20003332,2026-09-08 12:00:00,-64902111.19112315,-398640893.9735585,-74882847.03077464,16.91726227365436,-1.45085785711222,-3.288747227469951,,,14.581,7.2905,11.60,N,N,MBA
Schaber,3333,  3333 Schaber (1980 TG5),20003333,2026-09-08 12:00:00,-148432980.2326934,533458358.998484,126386847.3874072,-13.09164156953781,-2.119297826760216,-2.82230221342699,,,26.538,13.269,11.96,N,N,MBA
Somov,3334,  3334 Somov (1981 YR),20003334,2026-09-08 12:00:00,-418159390.4756003,-86083527.19708852,-11734820.30055777,3.850491544422081,-15.66453964815053,-7.095453318080958,,,,,11.85,N,N,MBA
Quanzhou,3335,  3335 Quanzhou (1966 AA),20003335,2026-09-08 12:00:00,-98559131.45558098,-374240862.9979746,-202670733.139957,15.33692461571436,-5.685543501850946,1.279879816399828,,,10.242,5.121,12.29,N,N,MBA
Grygar,3336,  3336 Grygar (1971 UX),20003336,2026-09-08 12:00:00,-395963319.6384583,-102497113.3827241,-49307788.16356625,5.044801634093067,-14.2125025488732,-5.973100592134734,,,3.556,1.778,14.59,N,N,MBA
Milos,3337,  3337 Milos (1971 UG1),20003337,2026-09-08 12:00:00,-423711531.4440804,-162339757.661787,-63472386.3868046,5.836349732814631,-14.22570683150569,-5.592967200328218,,,,,12.56,N,N,MBA
Richter,3338,  3338 Richter (1973 UX5),20003338,2026-09-08 12:00:00,134334396.9735616,-211828121.9626791,-91440630.4707897,20.73444359967091,11.49034440921382,4.644958050124932,,,3.561,1.7805,14.49,N,N,MBA
Treshnikov,3339,  3339 Treshnikov (1978 LB),20003339,2026-09-08 12:00:00,283466967.8935188,443567093.1296213,107948133.1617943,-11.69308768609405,5.60124852119389,6.764052175147091,,,33.541,16.7705,11.57,N,N,MBA
Yinhai,3340,  3340 Yinhai (1979 TK),20003340,2026-09-08 12:00:00,247160802.358073,168647505.7514309,73820802.73900999,-9.491045170569985,16.77211580635443,9.528762534455716,,,,,13.49,N,N,MBA
Hartmann,3341,  3341 Hartmann (1980 OD),20003341,2026-09-08 12:00:00,-260689889.9670108,-439132928.3899778,-88913694.8802454,13.88413059938306,-4.326671909685809,-2.791467426522316,,,12.395,6.1975,12.42,N,N,MBA
Fivesparks,3342,  3342 Fivesparks (1982 BD3),20003342,2026-09-08 12:00:00,-364685972.0521697,227302804.7235214,99990256.97372799,-10.91415433402298,-13.58216365731308,-3.791639761784979,,,22.163,11.0815,12.22,N,N,MBA
Nedzel,3343,  3343 Nedzel (1982 HS),20003343,2026-09-08 12:00:00,310767217.7309201,201239351.4194852,55181906.43273854,-3.621145307763631,12.43339729196686,12.7477816657715,,,5.177,2.5885,13.26,N,N,MCA
Modena,3344,  3344 Modena (1982 JA),20003344,2026-09-08 12:00:00,-344997898.3869786,121907959.8023789,119951954.8074571,-5.86660592116521,-15.69204833958973,-6.413625767497295,,,,,13.23,N,N,MBA
Tarkovskij,3345,  3345 Tarkovskij (1982 YC1),20003345,2026-09-08 12:00:00,-280159153.4890973,-110427139.8520721,-147273583.4604659,7.348240150736078,-17.26205421280921,-9.05800024967429,,,21.698,10.849,12.26,N,N,MBA
Gerla,3346,  3346 Gerla (1951 SD),20003346,2026-09-08 12:00:00,-9161438.288765749,329302454.8785408,328776975.1023493,-17.0369337409291,0.07722808098642876,0.4737493648134759,,,34.628,17.314,11.09,N,N,MBA
Konstantin,3347,  3347 Konstantin (1975 VN1),20003347,2026-09-08 12:00:00,-355091781.5136114,275783128.4756691,86604674.20849794,-12.22336246329509,-11.35118817248969,-4.106573528809511,,,16.965,8.4825,11.99,N,N,MBA
Pokryshkin,3348,  3348 Pokryshkin (1978 EA3),20003348,2026-09-08 12:00:00,291125836.0785664,452121368.7689924,110514448.6931836,-11.83998137856948,7.767925568920536,1.588503156950615,,,15.588,7.794,12.16,N,N,MBA
Manas,3349,  3349 Manas (1979 FH2),20003349,2026-09-08 12:00:00,418432864.730706,-21065161.46531055,-39347821.11716063,1.825265197012836,15.75091379954236,7.440988630044873,,,10.136,5.068,12.74,N,N,MBA
Scobee,3350,  3350 Scobee (1980 PJ),20003350,2026-09-08 12:00:00,266678192.5406094,128382188.0885388,66957062.38015968,-7.182200421183421,18.68815138427932,9.395941127050866,,,7.401,3.7005,14.72,N,N,MBA
Smith,3351,  3351 Smith (1980 RN1),20003351,2026-09-08 12:00:00,-469733030.5526086,-294849615.1042246,-64495547.8671127,8.973900171323718,-10.03148363563093,-1.604592737800628,,,7.278,3.639,13.09,N,N,MBA
McAuliffe,3352,  3352 McAuliffe (1981 CW),20003352,2026-09-08 12:00:00,323460224.9448888,-86152185.34584647,-62649709.16017,-0.1427241087531037,16.25182127247582,6.584309194614504,,,,,15.93,Y,N,AMO
Jarvis,3353,  3353 Jarvis (1981 YC),20003353,2026-09-08 12:00:00,9817998.958469398,-248935824.427966,-58639629.13297357,22.33132605020498,-0.7761618605382357,8.073131260970538,,,10.528,5.264,13.82,N,N,IMB
McNair,3354,  3354 McNair (1984 CW),20003354,2026-09-08 12:00:00,-346715322.6771667,110160177.4032966,32005270.85408027,-4.258220721567259,-15.75009502823637,-8.871433848365804,,,7.701,3.8505,13.34,N,N,MBA
Onizuka,3355,  3355 Onizuka (1984 CC1),20003355,2026-09-08 12:00:00,-275926961.617279,-194003132.9052608,-58540182.76900468,10.58010230201652,-14.92621579236319,-6.022283689387676,,,4.734,2.367,13.86,N,N,MBA
Resnik,3356,  3356 Resnik (1984 EU),20003356,2026-09-08 12:00:00,-284973925.9165455,-116737087.8904579,-26623267.92596579,9.975948037405198,-17.20802919328658,-7.737985581226063,,,4.823,2.4115,13.26,N,N,MBA
Tolstikov,3357,  3357 Tolstikov (1984 FT),20003357,2026-09-08 12:00:00,-319096190.1135315,-285659041.4589937,-35226101.20704784,11.78443869589412,-12.84622887007263,-4.616390073126687,,,16.36,8.18,11.84,N,N,MBA
Anikushin,3358,  3358 Anikushin (1978 RX),20003358,2026-09-08 12:00:00,-516628926.5510818,-96842859.3257992,-27363285.09643528,0.1525680041927503,-13.94587469626375,-5.545424797957799,,,14.231,7.1155,12.76,N,N,MBA
Purcari,3359,  3359 Purcari (1978 RA6),20003359,2026-09-08 12:00:00,47347533.45667868,257797653.091966,138658992.5157724,-21.94216804267031,3.158503334892665,2.77520152592989,,,4.183,2.0915,13.88,N,N,MBA
Syrinx,3360,  3360 Syrinx (1981 VA),20003360,2026-09-08 12:00:00,-409197929.1516159,458826849.1339276,-32663116.79783408,-2.590431035924155,-7.552777560675063,-2.64997752599194,,,1.8,0.9,16.03,Y,N,APO
Orpheus,3361,  3361 Orpheus (1982 HR),20003361,2026-09-08 12:00:00,151046539.0793581,-174371348.5704836,-65257405.43441835,15.22293834325116,11.19972302827205,4.366711395328818,,,0.3,0.15,19.50,Y,Y,APO
Khufu,3362,  3362 Khufu (1984 QA),20003362,2026-09-08 12:00:00,-72089957.61345153,66518929.15172703,23206583.86314117,-16.30055920840543,-37.27895793318324,-8.383488541034746,,,0.7,0.35,18.52,Y,Y,ATE
Bowen,3363,  3363 Bowen (1960 EE),20003363,2026-09-08 12:00:00,246789281.9668141,-359510046.5139703,-130830830.7906543,13.88381622395631,7.956258047867856,2.958888285277551,,,9.365,4.6825,12.22,N,N,MBA
Zdenka,3364,  3364 Zdenka (1984 GF),20003364,2026-09-08 12:00:00,-285034726.2208548,-111669720.716764,-21793590.63576891,9.395729963556356,-18.14407245390613,-6.727428451981807,,,5.399,2.6995,13.72,N,N,MBA
Recogne,3365,  3365 Recogne (1985 CG2),20003365,2026-09-08 12:00:00,94139510.02507658,-310533949.8305264,-85459338.96533552,20.51521753505235,6.315456010894477,2.24606982040246,,,17.716,8.858,12.56,N,N,MBA
Godel,3366,  3366 Godel (1985 SD1),20003366,2026-09-08 12:00:00,278856531.6195062,-294704759.117802,-70728863.43800843,13.53001420078166,12.57604703892102,3.010037808305734,,,16.935,8.4675,11.61,N,N,MBA
Alex,3367,  3367 Alex (1983 CA3),20003367,2026-09-08 12:00:00,194962814.9952391,-373852669.2944687,-134217877.4163734,15.17988394099136,6.038435250967408,3.972949326083853,,,9.607,4.8035,12.51,N,N,MBA
Duncombe,3368,  3368 Duncombe (1985 QT),20003368,2026-09-08 12:00:00,-506541953.4442677,-158179062.3829162,-129301172.5760185,6.289539703997523,-9.920485278179243,-9.287132811227652,,,33.331,16.6655,11.11,N,N,OMB
Freuchen,3369,  3369 Freuchen (1985 UZ),20003369,2026-09-08 12:00:00,-21731477.777741,-458947633.6131546,-198532484.2086799,15.32268532485242,-0.07497313060359045,2.296448138909107,,,23.648,11.824,12.32,N,N,MBA
Kohsai,3370,  3370 Kohsai (1934 CU),20003370,2026-09-08 12:00:00,-294504096.6550027,103782516.9807735,55159505.16371319,-9.545546555437035,-17.89714127065151,-4.966307664484998,,,5.422,2.711,13.59,N,N,MBA
Giacconi,3371,  3371 Giacconi (1955 RZ),20003371,2026-09-08 12:00:00,-199962055.7594802,-298632426.2273672,-189299847.777512,15.68239987775554,-9.019010801823313,-1.90419350705545,,,10.973,5.4865,12.26,N,N,MBA
Bratijchuk,3372,  3372 Bratijchuk (1976 SP4),20003372,2026-09-08 12:00:00,-299369060.7850442,238769059.658766,125504184.8519917,-13.91765127268197,-10.50454523089463,-4.956502711303801,,,21.481,10.7405,12.39,N,N,MBA
Koktebelia,3373,  3373 Koktebelia (1978 QQ2),20003373,2026-09-08 12:00:00,-83901099.65378116,268907496.5200422,99359238.42170563,-21.6684212611335,-4.375140776777394,-1.550196514475466,,,4.365,2.1825,13.46,N,N,MBA
Namur,3374,  3374 Namur (1980 KO),20003374,2026-09-08 12:00:00,143774960.2306712,-373583677.3511547,-176034322.3012001,16.60612243367423,5.421960632670533,1.509226378567684,,,7.774,3.887,12.86,N,N,MBA
Amy,3375,  3375 Amy (1981 JY1),20003375,2026-09-08 12:00:00,62142719.27487701,-299101372.4960191,-123382825.109995,19.70246792672001,3.124955740445379,1.210930206099406,,,6.721,3.3605,14.10,N,N,MBA
Armandhammer,3376,  3376 Armandhammer (1982 UJ8),20003376,2026-09-08 12:00:00,-197521.8209254431,339464040.8069784,132016847.2131367,-18.5532772853582,-0.2568828134764826,-2.179645020538319,,,7.894,3.947,12.51,N,N,MBA
Lodewijk,3377,  3377 Lodewijk (4122 P-L),20003377,2026-09-08 12:00:00,-146024326.271247,362419981.9392772,147151163.22131,-17.29042311060604,-5.057557558494233,-2.332230986425337,,,7.733,3.8665,12.71,N,N,MBA
Susanvictoria,3378,  3378 Susanvictoria (A922 WB),20003378,2026-09-08 12:00:00,-239883812.5811666,-242692307.9420996,-160759983.300266,13.44999616891766,-10.57960893634245,-5.410376445476293,,,6.637,3.3185,13.77,N,N,MBA
Oishi,3379,  3379 Oishi (1931 TJ1),20003379,2026-09-08 12:00:00,-213517450.9330804,213983722.2848868,88595895.89263709,-16.95635949102811,-12.56913681418894,-4.341061992761317,,,12.992,6.496,13.37,N,N,MBA
Awaji,3380,  3380 Awaji (1940 EF),20003380,2026-09-08 12:00:00,-402161154.8236534,-136607497.8758542,-34029508.07057194,5.285261553722028,-15.3454531339921,-6.926639294806892,,,,,12.25,N,N,MBA
Mikkola,3381,  3381 Mikkola (1941 UG),20003381,2026-09-08 12:00:00,172725230.2407664,214938758.6603012,102687624.8812028,-17.81510416062741,14.15697304515183,4.486118248223561,,,3.81,1.905,13.31,N,N,MBA
Cassidy,3382,  3382 Cassidy (1948 RD),20003382,2026-09-08 12:00:00,12707043.66770551,293620839.036092,165838985.0244474,-19.23002499064929,3.826902862061846,2.066819680362339,,,6.403,3.2015,13.00,N,N,MBA
Koyama,3383,  3383 Koyama (1951 AB),20003383,2026-09-08 12:00:00,91504684.21845369,-342803006.0617169,-90788635.22451636,18.62829733976942,5.453191800891287,-2.002196506310046,,,10.606,5.303,12.33,N,N,MBA
Daliya,3384,  3384 Daliya (1974 SB1),20003384,2026-09-08 12:00:00,152551038.8957115,223360651.0234129,82123428.39950722,-19.4052709640412,12.52100692725036,5.545860436934042,,,,,13.92,N,N,MBA
Bronnina,3385,  3385 Bronnina (1979 SK11),20003385,2026-09-08 12:00:00,37249773.60126542,327931689.3444101,101273587.2811561,-19.03434399285045,2.209269855382188,-0.04189163137476529,,,7.689,3.8445,12.47,N,N,MBA
Klementinum,3386,  3386 Klementinum (1980 FA),20003386,2026-09-08 12:00:00,76083298.21016909,367028954.3946825,142588830.8931309,-18.03011184674824,4.365165677646189,1.852718975446428,,,8.624,4.312,12.91,N,N,MBA
Greenberg,3387,  3387 Greenberg (1981 WE),20003387,2026-09-08 12:00:00,-144494416.5756384,-326073485.0942116,-95598186.27836217,18.82421440245295,-4.79328264880002,1.48262555362589,,,8.069,4.0345,12.60,N,N,MBA
Tsanghinchi,3388,  3388 Tsanghinchi (1981 YR1),20003388,2026-09-08 12:00:00,-193104574.3447509,-321240286.7918957,-18714090.83392203,11.61364592147531,-10.55074092050829,-9.3363779808074,,,6.287,3.1435,13.39,N,N,MBA
Sinzot,3389,  3389 Sinzot (1984 DU),20003389,2026-09-08 12:00:00,-391473003.8887436,-246196840.3295453,-51495206.62056484,7.524740965712851,-13.16364020361949,-4.590823868757067,,,20.768,10.384,12.66,N,N,MBA
