spkid,full_name,pdes,name,kind,neo,pha,class,H,diameter_km,gm_km3_s2
20091095, 91095 (1998 GZ8),91095,,an,N,N,MBA,15.21,5.543,
20091096, 91096 (1998 GK11),91096,,an,N,N,MBA,15.84,2.644,
20091097, 91097 (1998 GK12),91097,,an,N,N,MBA,16.10,,
20091098, 91098 (1998 HB3),91098,,an,N,N,IMB,16.62,,
20091099, 91099 (1998 HK7),91099,,an,N,N,MBA,14.18,4.646,
20091100, 91100 (1998 HK14),91100,,an,N,N,MBA,14.51,3.494,
20091101, 91101 (1998 HK15),91101,,an,N,N,MBA,14.81,2.971,
20091102, 91102 (1998 HL19),91102,,an,N,N,MBA,15.44,2.589,
20091103, 91103 (1998 HG21),91103,,an,N,N,MBA,14.90,4.358,
20091104, 91104 (1998 HH25),91104,,an,N,N,MBA,15.81,,
20091105, 91105 (1998 HP25),91105,,an,N,N,MBA,15.93,,
20091106, 91106 (1998 HF29),91106,,an,N,N,MBA,15.38,,
20091107, 91107 (1998 HY34),91107,,an,N,N,MBA,14.95,,
20091108, 91108 (1998 HX37),91108,,an,N,N,MBA,14.79,3.165,
20091109, 91109 (1998 HG38),91109,,an,N,N,MBA,13.88,4.897,
20091110, 91110 (1998 HF45),91110,,an,N,N,MBA,15.04,2.670,
20091111, 91111 (1998 HU47),91111,,an,N,N,MBA,13.88,5.521,
20091112, 91112 (1998 HJ52),91112,,an,N,N,MBA,14.29,3.601,
20091113, 91113 (1998 HA53),91113,,an,N,N,MBA,14.15,4.104,
20091114, 91114 (1998 HF60),91114,,an,N,N,MBA,15.02,,
20091115, 91115 (1998 HB73),91115,,an,N,N,MBA,14.89,6.753,
20091116, 91116 (1998 HD75),91116,,an,N,N,MBA,15.91,,
20091117, 91117 (1998 HT79),91117,,an,N,N,MBA,15.27,3.751,
20091118, 91118 (1998 HU88),91118,,an,N,N,MBA,15.68,5.403,
20091119, 91119 (1998 HV88),91119,,an,N,N,MBA,15.41,3.367,
20091120, 91120 (1998 HR99),91120,,an,N,N,MBA,15.20,5.534,
20091121, 91121 (1998 HS105),91121,,an,N,N,MBA,14.45,3.860,
20091122, 91122 (1998 HE112),91122,,an,N,N,MBA,14.87,2.779,
20091123, 91123 (1998 HP114),91123,,an,N,N,MBA,14.26,5.253,
20091124, 91124 (1998 HA118),91124,,an,N,N,MBA,15.11,,
20091125, 91125 (1998 HT118),91125,,an,N,N,MBA,15.21,2.438,
20091126, 91126 (1998 HZ120),91126,,an,N,N,MBA,14.74,3.309,
20091127, 91127 (1998 HY122),91127,,an,N,N,MBA,14.75,4.360,
20091128, 91128 (1998 HV133),91128,,an,N,N,MBA,15.65,4.829,
20091129, 91129 (1998 HT135),91129,,an,N,N,MBA,15.63,,
20091130, 91130 (1998 HQ142),91130,,an,N,N,MBA,14.90,3.171,
20091131, 91131 (1998 HX144),91131,,an,N,N,MBA,14.53,4.418,
20091132, 91132 (1998 HL150),91132,,an,N,N,MBA,15.66,,
20091133, 91133 (1998 HK151),91133,,an,N,N,TNO,7.62,,
20091134, 91134 (1998 HC154),91134,,an,N,N,MBA,14.48,,
20091135, 91135 (1998 HC155),91135,,an,N,N,MBA,15.32,,
20091136, 91136 (1998 KK6),91136,,an,N,N,MBA,14.85,6.535,
20091137, 91137 (1998 KD29),91137,,an,N,N,MBA,14.32,3.433,
20091138, 91138 (1998 KO30),91138,,an,N,N,MBA,15.15,2.348,
20091139, 91139 (1998 KL47),91139,,an,N,N,MBA,14.41,3.889,
20091140, 91140 (1998 LW1),91140,,an,N,N,MBA,15.02,,
20091141, 91141 (1998 LF3),91141,,an,N,N,MBA,14.19,8.313,
20091142, 91142 (1998 MP2),91142,,an,N,N,MBA,14.43,,
20091143, 91143 (1998 MC6),91143,,an,N,N,MBA,15.42,,
20091144, 91144 (1998 MK34),91144,,an,N,N,MBA,14.93,,
20091145, 91145 (1998 OX),91145,,an,N,N,MBA,14.81,,
20091146, 91146 (1998 OA1),91146,,an,N,N,MBA,14.78,,
20091147, 91147 (1998 OM2),91147,,an,N,N,MBA,14.88,4.264,
20091148, 91148 (1998 OY2),91148,,an,N,N,MBA,14.36,4.261,
20091149, 91149 (1998 PS),91149,,an,N,N,MBA,15.47,,
20091150, 91150 (1998 QA30),91150,,an,N,N,MBA,14.81,7.923,
20091151, 91151 (1998 QJ39),91151,,an,N,N,MBA,14.07,,
20091152, 91152 (1998 QW41),91152,,an,N,N,MBA,13.85,11.561,
20091153, 91153 (1998 QP44),91153,,an,N,N,MBA,15.04,,
20091154, 91154 (1998 QM50),91154,,an,N,N,MBA,14.79,8.914,
20091155, 91155 (1998 QW50),91155,,an,N,N,MBA,14.21,10.217,
20091156, 91156 (1998 QS60),91156,,an,N,N,MBA,14.80,,
20091157, 91157 (1998 QG62),91157,,an,N,N,MBA,14.44,,
20091158, 91158 (1998 QG70),91158,,an,N,N,MBA,14.03,9.140,
20091159, 91159 (1998 QA73),91159,,an,N,N,MBA,14.60,8.851,
20091160, 91160 (1998 QJ74),91160,,an,N,N,MBA,14.51,,
20091161, 91161 (1998 QN74),91161,,an,N,N,MBA,14.54,,
20091162, 91162 (1998 QX75),91162,,an,N,N,MBA,14.40,,
20091163, 91163 (1998 QZ82),91163,,an,N,N,OMB,13.40,11.758,
20091164, 91164 (1998 QE84),91164,,an,N,N,MBA,13.77,11.447,
20091165, 91165 (1998 QF84),91165,,an,N,N,MBA,14.14,,
20091166, 91166 (1998 QT84),91166,,an,N,N,MBA,14.29,8.002,
20091167, 91167 (1998 QM85),91167,,an,N,N,MBA,14.73,,
20091168, 91168 (1998 QA86),91168,,an,N,N,MBA,14.26,,
20091169, 91169 (1998 QT108),91169,,an,N,N,MBA,14.51,,
20091170, 91170 (1998 QS109),91170,,an,N,N,MBA,14.71,,
20091171, 91171 (1998 QG110),91171,,an,N,N,MBA,14.32,8.298,
20091172, 91172 (1998 RG5),91172,,an,N,N,MBA,14.73,,
20091173, 91173 (1998 RN7),91173,,an,N,N,MBA,15.02,3.260,
20091174, 91174 (1998 RC18),91174,,an,N,N,MBA,14.08,4.288,
20091175, 91175 (1998 RX18),91175,,an,N,N,MBA,14.60,,
20091176, 91176 (1998 RE19),91176,,an,N,N,MBA,13.91,,
20091177, 91177 (1998 RJ22),91177,,an,N,N,MBA,14.74,6.954,
20091178, 91178 (1998 RV23),91178,,an,N,N,MBA,14.51,,
20091179, 91179 (1998 RR26),91179,,an,N,N,MBA,14.81,,
20091180, 91180 (1998 RS34),91180,,an,N,N,MBA,15.14,,
20091181, 91181 (1998 RV38),91181,,an,N,N,MBA,14.38,,
20091182, 91182 (1998 RO49),91182,,an,N,N,OMB,15.10,4.984,
20091183, 91183 (1998 RZ49),91183,,an,N,N,MBA,13.97,,
20091184, 91184 (1998 RA51),91184,,an,N,N,OMB,14.88,6.668,
20091185, 91185 (1998 RM57),91185,,an,N,N,OMB,14.49,,
20091186, 91186 (1998 RO66),91186,,an,N,N,MBA,14.14,5.240,
20091187, 91187 (1998 RW66),91187,,an,N,N,MBA,13.69,,
20091188, 91188 (1998 RP77),91188,,an,N,N,MBA,14.57,,
20091189, 91189 (1998 SM1),91189,,an,N,N,OMB,14.14,,
20091190, 91190 (1998 SV49),91190,,an,N,N,OMB,14.32,7.853,
20091191, 91191 (1998 SE55),91191,,an,N,N,OMB,12.94,,
20091192, 91192 (1998 SA58),91192,,an,N,N,MBA,13.82,12.203,
20091193, 91193 (1998 ST76),91193,,an,N,N,MBA,14.45,,
20091194, 91194 (1998 SB85),91194,,an,N,N,MBA,13.90,,
20091195, 91195 (1998 SC90),91195,,an,N,N,MBA,14.26,,
20091196, 91196 (1998 SV107),91196,,an,N,N,OMB,14.49,,
20091197, 91197 (1998 SD115),91197,,an,N,N,MBA,14.78,,
20091198, 91198 (1998 SS137),91198,,an,N,N,OMB,14.64,,
20091199, 91199 Johngray (1998 SS147),91199,Johngray,an,N,N,OMB,13.40,,
20091200, 91200 (1998 SM153),91200,,an,N,N,OMB,14.13,8.283,
20091201, 91201 (1998 SC162),91201,,an,N,N,OMB,13.95,,
20091202, 91202 (1998 SY170),91202,,an,N,N,MBA,14.69,,
20091203, 91203 (1998 UE18),91203,,an,N,N,MBA,16.50,,
20091204, 91204 (1998 UW32),91204,,an,N,N,MBA,13.38,,
20091205, 91205 (1998 US43),91205,,an,N,N,TNO,8.25,,
20091206, 91206 (1998 WY7),91206,,an,N,N,MBA,15.99,,
20091207, 91207 (1998 XW27),91207,,an,N,N,MBA,14.01,10.524,
20091208, 91208 (1998 XO58),91208,,an,N,N,MBA,16.16,,
20091209, 91209 (1998 XH72),91209,,an,N,N,MBA,16.27,,
20091210, 91210 (1998 XS96),91210,,an,N,N,MCA,17.13,,
20091211, 91211 (1998 YJ2),91211,,an,N,N,MBA,15.71,,
20091212, 91212 Virgiliogonano (1998 YQ7),91212,Virgiliogonano,an,N,N,MBA,15.01,4.283,
20091213, 91213 Botchan (1998 YZ7),91213,Botchan,an,N,N,MBA,16.96,,
20091214, 91214 Diclemente (1998 YB10),91214,Diclemente,an,N,N,MBA,17.00,,
20091215, 91215 (1999 AN),91215,,an,N,N,MBA,15.84,2.096,
20091216, 91216 (1999 AU3),91216,,an,N,N,MBA,15.73,2.443,
20091217, 91217 (1999 AM4),91217,,an,N,N,MBA,15.37,2.176,
20091218, 91218 (1999 AM5),91218,,an,N,N,MBA,15.07,,
20091219, 91219 (1999 AN7),91219,,an,N,N,MBA,16.42,,
20091220, 91220 (1999 AA8),91220,,an,N,N,MBA,15.07,2.430,
20091221, 91221 (1999 AM15),91221,,an,N,N,MBA,16.53,1.929,
20091222, 91222 (1999 AH16),91222,,an,N,N,MBA,16.51,1.355,
20091223, 91223 (1999 AK20),91223,,an,N,N,MBA,16.30,,
20091224, 91224 (1999 BH),91224,,an,N,N,MBA,16.28,,
20091225, 91225 (1999 BL3),91225,,an,N,N,MBA,15.97,4.579,
20091226, 91226 (1999 BK7),91226,,an,N,N,MBA,15.91,,
20091227, 91227 (1999 BG9),91227,,an,N,N,MCA,16.37,,
20091228, 91228 (1999 BG13),91228,,an,N,N,MBA,15.58,,
20091229, 91229 (1999 BN15),91229,,an,N,N,MBA,14.94,6.199,
20091230, 91230 (1999 BK16),91230,,an,N,N,MBA,15.15,,
20091231, 91231 (1999 BP24),91231,,an,N,N,MBA,15.13,2.576,
20091232, 91232 (1999 BE25),91232,,an,N,N,MBA,15.69,2.495,
20091233, 91233 (1999 CL1),91233,,an,N,N,MBA,16.17,,
20091234, 91234 (1999 CN1),91234,,an,N,N,MBA,15.75,,
20091235, 91235 (1999 CQ1),91235,,an,N,N,MBA,15.32,,
20091236, 91236 (1999 CP4),91236,,an,N,N,MBA,16.16,3.816,
20091237, 91237 (1999 CY7),91237,,an,N,N,MBA,14.62,3.401,
20091238, 91238 (1999 CB9),91238,,an,N,N,MBA,15.90,,
20091239, 91239 (1999 CA10),91239,,an,N,N,MBA,16.25,,
20091240, 91240 (1999 CM27),91240,,an,N,N,MBA,16.17,,
20091241, 91241 (1999 CY28),91241,,an,N,N,MBA,16.65,,
20091242, 91242 (1999 CX32),91242,,an,N,N,MBA,15.63,2.529,
20091243, 91243 (1999 CO33),91243,,an,N,N,MBA,16.69,1.342,
20091244, 91244 (1999 CP33),91244,,an,N,N,MBA,16.18,,
20091245, 91245 (1999 CN34),91245,,an,N,N,MBA,15.86,4.600,
20091246, 91246 (1999 CE35),91246,,an,N,N,MBA,15.67,1.635,
20091247, 91247 (1999 CM40),91247,,an,N,N,MBA,15.54,,
20091248, 91248 (1999 CC44),91248,,an,N,N,MBA,15.42,2.678,
20091249, 91249 (1999 CQ44),91249,,an,N,N,MBA,15.99,2.013,
20091250, 91250 (1999 CZ46),91250,,an,N,N,MBA,16.03,3.506,
20091251, 91251 (1999 CN49),91251,,an,N,N,MBA,15.99,,
20091252, 91252 (1999 CS49),91252,,an,N,N,MBA,13.94,3.496,
20091253, 91253 (1999 CM65),91253,,an,N,N,MBA,15.73,,
20091254, 91254 (1999 CB79),91254,,an,N,N,MBA,16.17,,
20091255, 91255 (1999 CJ79),91255,,an,N,N,MBA,15.98,1.691,
20091256, 91256 (1999 CX80),91256,,an,N,N,MBA,14.70,3.115,
20091257, 91257 (1999 CG82),91257,,an,N,N,MBA,16.34,,
20091258, 91258 (1999 CE84),91258,,an,N,N,MBA,15.72,1.889,
20091259, 91259 (1999 CB85),91259,,an,N,N,MBA,15.58,2.375,
20091260, 91260 (1999 CK87),91260,,an,N,N,MBA,16.01,2.402,
20091261, 91261 (1999 CY94),91261,,an,N,N,MBA,16.29,1.781,
20091262, 91262 (1999 CM99),91262,,an,N,N,MBA,15.90,,
20091263, 91263 (1999 CD104),91263,,an,N,N,MBA,16.38,,
20091264, 91264 (1999 CO104),91264,,an,N,N,MBA,16.64,2.633,
20091265, 91265 (1999 CY108),91265,,an,N,N,MBA,16.09,3.875,
20091266, 91266 (1999 CV112),91266,,an,N,N,MBA,16.22,1.926,
20091267, 91267 (1999 CY113),91267,,an,N,N,MBA,15.79,,
20091268, 91268 (1999 CT135),91268,,an,N,N,MBA,16.41,,
20091269, 91269 (1999 CW136),91269,,an,N,N,MBA,16.29,,
20091270, 91270 (1999 CA138),91270,,an,N,N,MBA,16.22,3.732,
20091271, 91271 (1999 CB147),91271,,an,N,N,MBA,16.49,,
20091272, 91272 (1999 CR151),91272,,an,N,N,MBA,15.88,1.884,
20091273, 91273 (1999 DN),91273,,an,N,N,OMB,13.45,,
20091274, 91274 (1999 DM3),91274,,an,N,N,MBA,15.37,2.210,
20091275, 91275 Billsmith (1999 EW5),91275,Billsmith,an,N,N,MBA,16.60,,
20091276, 91276 (1999 EH6),91276,,an,N,N,MBA,15.74,,
20091277, 91277 (1999 EW6),91277,,an,N,N,MBA,15.88,4.127,
20091278, 91278 (1999 EC7),91278,,an,N,N,MBA,16.39,,
20091279, 91279 (1999 EN8),91279,,an,N,N,MBA,15.83,,
20091280, 91280 (1999 EO11),91280,,an,N,N,MBA,16.38,,
20091281, 91281 (1999 EQ11),91281,,an,N,N,MBA,15.18,5.614,
20091282, 91282 (1999 FL1),91282,,an,N,N,MBA,15.96,2.548,
20091283, 91283 (1999 FE2),91283,,an,N,N,MBA,15.61,1.804,
20091284, 91284 (1999 FE7),91284,,an,N,N,MBA,15.80,,
20091285, 91285 (1999 FP9),91285,,an,N,N,MBA,15.19,5.043,
20091286, 91286 (1999 FB17),91286,,an,N,N,MBA,16.04,,
20091287, 91287 Simon-Garfunkel (1999 FP21),91287,Simon-Garfunkel,an,N,N,MBA,15.83,1.745,
20091288, 91288 (1999 FZ21),91288,,an,N,N,MBA,15.96,4.375,
20091289, 91289 (1999 FN22),91289,,an,N,N,MBA,15.44,2.287,
20091290, 91290 (1999 FR25),91290,,an,N,N,MBA,14.59,3.057,
20091291, 91291 (1999 FD27),91291,,an,N,N,MBA,15.63,,
20091292, 91292 (1999 FF27),91292,,an,N,N,MBA,15.03,,
20091293, 91293 (1999 FD28),91293,,an,N,N,MBA,14.48,7.349,
20091294, 91294 (1999 FD29),91294,,an,N,N,MBA,15.86,,
20091295, 91295 (1999 FK29),91295,,an,N,N,MBA,15.87,,
20091296, 91296 (1999 FW29),91296,,an,N,N,MBA,14.98,,
20091297, 91297 (1999 FD31),91297,,an,N,N,MBA,15.74,,
20091298, 91298 (1999 FQ31),91298,,an,N,N,MBA,15.80,,
20091299, 91299 (1999 FL32),91299,,an,N,N,MBA,16.13,,
20091300, 91300 (1999 FZ34),91300,,an,N,N,MBA,15.01,2.278,
20091301, 91301 (1999 FM36),91301,,an,N,N,MBA,15.71,2.394,
20091302, 91302 (1999 FU36),91302,,an,N,N,MBA,15.98,3.041,
20091303, 91303 (1999 FG41),91303,,an,N,N,MBA,16.29,,
20091304, 91304 (1999 FU44),91304,,an,N,N,OMB,12.92,,
20091305, 91305 (1999 FK46),91305,,an,N,N,MBA,16.20,2.270,
20091306, 91306 (1999 FE47),91306,,an,N,N,MBA,16.33,,
20091307, 91307 (1999 FU48),91307,,an,N,N,MBA,15.50,2.265,
20091308, 91308 (1999 FY52),91308,,an,N,N,MBA,15.18,,
20091309, 91309 (1999 FB55),91309,,an,N,N,MBA,15.47,3.313,
20091310, 91310 (1999 GH5),91310,,an,N,N,MBA,15.94,,
20091311, 91311 (1999 GB7),91311,,an,N,N,MBA,15.20,2.458,
20091312, 91312 (1999 GE7),91312,,an,N,N,MBA,15.04,4.729,
20091313, 91313 (1999 GR7),91313,,an,N,N,MBA,15.75,2.045,
20091314, 91314 (1999 GB8),91314,,an,N,N,MBA,15.90,,
20091315, 91315 (1999 GM8),91315,,an,N,N,MBA,15.69,2.389,
20091316, 91316 (1999 GW13),91316,,an,N,N,MBA,16.50,,
20091317, 91317 (1999 GV17),91317,,an,N,N,MBA,15.51,1.972,
20091318, 91318 (1999 GO18),91318,,an,N,N,MBA,15.35,5.424,
20091319, 91319 (1999 GR24),91319,,an,N,N,MBA,15.87,1.675,
20091320, 91320 (1999 GS24),91320,,an,N,N,MBA,15.89,1.608,
20091321, 91321 (1999 GX25),91321,,an,N,N,MBA,15.79,,
20091322, 91322 (1999 GK31),91322,,an,N,N,MBA,14.82,,
20091323, 91323 (1999 GG35),91323,,an,N,N,MBA,15.94,1.702,
20091324, 91324 (1999 GN42),91324,,an,N,N,MBA,15.88,,
20091325, 91325 (1999 GD47),91325,,an,N,N,MBA,14.40,4.175,
20091326, 91326 (1999 GV51),91326,,an,N,N,MBA,14.93,,
20091327, 91327 (1999 GK53),91327,,an,N,N,MBA,15.09,3.265,
20091328, 91328 (1999 GY62),91328,,an,N,N,MBA,16.05,,
20091329, 91329 (1999 GK63),91329,,an,N,N,MBA,16.19,1.552,
20091330, 91330 (1999 HM2),91330,,an,N,N,MBA,15.90,,
20091331, 91331 (1999 HX4),91331,,an,N,N,MBA,16.25,,
20091332, 91332 (1999 HZ9),91332,,an,N,N,MBA,15.72,,
20091333, 91333 Robertogorelli (1999 JP2),91333,Robertogorelli,an,N,N,MBA,15.88,3.626,
20091334, 91334 (1999 JK8),91334,,an,N,N,MBA,15.42,2.478,
20091335, 91335 Alexandrov (1999 JT9),91335,Alexandrov,an,N,N,MBA,15.15,,
20091336, 91336 (1999 JW13),91336,,an,N,N,MBA,15.84,4.392,
20091337, 91337 (1999 JG14),91337,,an,N,N,MBA,15.13,5.164,
20091338, 91338 (1999 JR14),91338,,an,N,N,MBA,15.15,2.393,
20091339, 91339 (1999 JR15),91339,,an,N,N,MBA,14.00,6.406,
20091340, 91340 (1999 JZ20),91340,,an,N,N,MBA,15.58,,
20091341, 91341 (1999 JC25),91341,,an,N,N,MBA,15.81,,
20091342, 91342 (1999 JU29),91342,,an,N,N,MBA,15.92,,
20091343, 91343 (1999 JP30),91343,,an,N,N,MBA,14.91,,
20091344, 91344 (1999 JQ30),91344,,an,N,N,MBA,16.40,,
20091345, 91345 (1999 JK36),91345,,an,N,N,MBA,15.48,5.569,
20091346, 91346 (1999 JR37),91346,,an,N,N,MBA,15.57,,
20091347, 91347 (1999 JL39),91347,,an,N,N,MBA,15.47,,
20091348, 91348 (1999 JF45),91348,,an,N,N,MBA,15.84,,
20091349, 91349 (1999 JR51),91349,,an,N,N,MBA,16.16,,
20091350, 91350 (1999 JR53),91350,,an,N,N,MBA,15.50,1.948,
20091351, 91351 (1999 JK54),91351,,an,N,N,MBA,15.14,,
20091352, 91352 (1999 JH55),91352,,an,N,N,MBA,15.25,5.575,
20091353, 91353 (1999 JX55),91353,,an,N,N,MBA,14.89,2.937,
20091354, 91354 (1999 JY55),91354,,an,N,N,MBA,15.92,,
20091355, 91355 (1999 JA57),91355,,an,N,N,MBA,15.98,3.422,
20091356, 91356 (1999 JC58),91356,,an,N,N,MBA,15.63,1.764,
20091357, 91357 (1999 JA65),91357,,an,N,N,MBA,14.92,,
20091358, 91358 (1999 JL65),91358,,an,N,N,MBA,15.47,,
20091359, 91359 (1999 JE66),91359,,an,N,N,MBA,15.49,,
20091360, 91360 (1999 JZ66),91360,,an,N,N,MBA,14.58,3.129,
20091361, 91361 (1999 JW68),91361,,an,N,N,MBA,15.69,,
20091362, 91362 (1999 JN71),91362,,an,N,N,MBA,15.31,,
20091363, 91363 (1999 JM72),91363,,an,N,N,MBA,16.07,,
20091364, 91364 (1999 JY78),91364,,an,N,N,MBA,14.88,2.430,
20091365, 91365 (1999 JL84),91365,,an,N,N,MBA,14.98,,
20091366, 91366 (1999 JT84),91366,,an,N,N,MBA,14.98,,
20091367, 91367 (1999 JE86),91367,,an,N,N,MBA,15.99,3.452,
20091368, 91368 (1999 JB89),91368,,an,N,N,MBA,15.44,5.889,
20091369, 91369 (1999 JW90),91369,,an,N,N,MBA,15.90,,
20091370, 91370 (1999 JQ94),91370,,an,N,N,MBA,15.65,,
20091371, 91371 (1999 JY94),91371,,an,N,N,MBA,15.55,,
20091372, 91372 (1999 JO96),91372,,an,N,N,MBA,16.25,,
20091373, 91373 (1999 JQ98),91373,,an,N,N,MBA,15.94,4.307,
20091374, 91374 (1999 JZ98),91374,,an,N,N,MBA,16.01,,
20091375, 91375 (1999 JD99),91375,,an,N,N,MBA,14.76,3.114,
20091376, 91376 (1999 JU100),91376,,an,N,N,MBA,15.06,,
20091377, 91377 (1999 JR103),91377,,an,N,N,MBA,15.74,2.345,
20091378, 91378 (1999 JE104),91378,,an,N,N,MBA,15.77,,
20091379, 91379 (1999 JN105),91379,,an,N,N,MBA,16.01,,
20091380, 91380 (1999 JW105),91380,,an,N,N,MBA,15.96,,
20091381, 91381 (1999 JR109),91381,,an,N,N,MBA,13.90,9.696,
20091382, 91382 (1999 JZ115),91382,,an,N,N,MBA,15.83,,
20091383, 91383 (1999 JR116),91383,,an,N,N,MBA,15.84,1.664,
20091384, 91384 (1999 JT119),91384,,an,N,N,MBA,15.52,,
20091385, 91385 (1999 JW125),91385,,an,N,N,MBA,16.28,1.522,
20091386, 91386 (1999 JL127),91386,,an,N,N,MBA,15.65,,
20091387, 91387 (1999 JP129),91387,,an,N,N,MBA,15.19,5.815,
20091388, 91388 (1999 JM132),91388,,an,N,N,MBA,15.82,4.635,
20091389, 91389 Davidsaewert (1999 JN137),91389,Davidsaewert,an,N,N,MBA,16.11,,
20091390, 91390 (1999 KL),91390,,an,N,N,MBA,15.49,,
20091391, 91391 (1999 KQ5),91391,,an,N,N,MBA,15.50,,
20091392, 91392 (1999 KL7),91392,,an,N,N,MBA,14.96,,
20091393, 91393 (1999 KV7),91393,,an,N,N,MBA,15.53,4.625,
20091394, 91394 (1999 LM),91394,,an,N,N,MBA,15.71,,
20091395, 91395 Sakanouenokumo (1999 LM1),91395,Sakanouenokumo,an,N,N,MBA,15.43,,
20091396, 91396 (1999 LF5),91396,,an,N,N,MBA,15.24,2.891,
20091397, 91397 (1999 LL8),91397,,an,N,N,MBA,15.99,,
20091398, 91398 (1999 LV33),91398,,an,N,N,MBA,15.11,,
20091399, 91399 (1999 LO35),91399,,an,N,N,MBA,14.62,,
20091400, 91400 (1999 MW),91400,,an,N,N,MBA,14.67,3.519,
20091401, 91401 (1999 MY),91401,,an,N,N,MBA,16.06,,
20091402, 91402 (1999 NW),91402,,an,N,N,MBA,15.58,,
20091403, 91403 (1999 NY5),91403,,an,N,N,MBA,15.72,,
20091404, 91404 (1999 NT6),91404,,an,N,N,MBA,15.32,4.887,
20091405, 91405 (1999 NB10),91405,,an,N,N,MBA,14.60,4.276,
20091406, 91406 (1999 NA11),91406,,an,N,N,MBA,13.60,5.503,
20091407, 91407 (1999 NM11),91407,,an,N,N,MBA,15.00,,
20091408, 91408 (1999 NP11),91408,,an,N,N,MBA,14.03,4.453,
20091409, 91409 (1999 NP15),91409,,an,N,N,MBA,15.67,3.584,
20091410, 91410 (1999 NZ30),91410,,an,N,N,MBA,15.04,6.943,
20091411, 91411 (1999 NJ41),91411,,an,N,N,MBA,14.22,3.968,
20091412, 91412 (1999 NP42),91412,,an,N,N,MBA,14.96,6.358,
20091413, 91413 (1999 NN49),91413,,an,N,N,MBA,14.89,,
20091414, 91414 (1999 ND54),91414,,an,N,N,MBA,14.93,,
20091415, 91415 (1999 NH54),91415,,an,N,N,MBA,15.13,,
20091416, 91416 (1999 NH55),91416,,an,N,N,MBA,14.86,,
20091417, 91417 (1999 NU55),91417,,an,N,N,MBA,14.41,7.438,
20091418, 91418 (1999 NY56),91418,,an,N,N,MBA,14.83,4.174,
20091419, 91419 (1999 NP59),91419,,an,N,N,MBA,14.26,4.289,
20091420, 91420 (1999 NK60),91420,,an,N,N,MBA,15.28,,
20091421, 91421 (1999 NA65),91421,,an,N,N,MBA,14.74,3.777,
20091422, 91422 Giraudon (1999 OH),91422,Giraudon,an,N,N,MBA,14.28,8.336,
20091423, 91423 (1999 OT4),91423,,an,N,N,MBA,15.54,,
20091424, 91424 (1999 PT1),91424,,an,N,N,MBA,14.55,5.659,
20091425, 91425 (1999 PM2),91425,,an,N,N,MBA,15.19,3.082,
20091426, 91426 (1999 PE4),91426,,an,N,N,MBA,15.48,,
20091427, 91427 (1999 PB5),91427,,an,N,N,OMB,13.75,6.129,
20091428, 91428 Cortesi (1999 QT1),91428,Cortesi,an,N,N,MBA,14.57,3.790,
20091429, 91429 Michelebianda (1999 QO2),91429,Michelebianda,an,N,N,MBA,14.94,3.372,
20091430, 91430 (1999 RL),91430,,an,N,N,MBA,14.82,,
20091431, 91431 (1999 RQ),91431,,an,N,N,MBA,15.76,,
20091432, 91432 (1999 RF1),91432,,an,N,N,MBA,15.24,6.263,
20091433, 91433 (1999 RL2),91433,,an,N,N,MBA,14.24,6.195,
20091434, 91434 (1999 RY3),91434,,an,N,N,MBA,15.45,,
20091435, 91435 (1999 RX6),91435,,an,N,N,MBA,15.00,,
20091436, 91436 (1999 RY6),91436,,an,N,N,MBA,15.61,,
20091437, 91437 (1999 RB9),91437,,an,N,N,MBA,15.06,,
20091438, 91438 (1999 RA12),91438,,an,N,N,MBA,14.54,2.901,
20091439, 91439 (1999 RD12),91439,,an,N,N,MBA,15.57,,
20091440, 91440 (1999 RK12),91440,,an,N,N,MBA,14.86,5.956,
20091441, 91441 (1999 RU14),91441,,an,N,N,MBA,14.34,,
20091442, 91442 (1999 RD17),91442,,an,N,N,MBA,15.49,3.988,
20091443, 91443 (1999 RH17),91443,,an,N,N,MBA,15.12,3.326,
20091444, 91444 (1999 RS17),91444,,an,N,N,MBA,16.11,,
20091445, 91445 (1999 RC19),91445,,an,N,N,MBA,14.52,4.819,
20091446, 91446 (1999 RD19),91446,,an,N,N,MBA,14.88,,
20091447, 91447 (1999 RH19),91447,,an,N,N,MBA,14.71,3.593,
20091448, 91448 (1999 RY21),91448,,an,N,N,MBA,14.40,3.279,
20091449, 91449 (1999 RQ24),91449,,an,N,N,MBA,14.58,,
20091450, 91450 (1999 RV24),91450,,an,N,N,IMB,15.93,,
20091451, 91451 (1999 RG38),91451,,an,N,N,MBA,15.25,,
20091452, 91452 (1999 RL43),91452,,an,N,N,MBA,14.84,,
20091453, 91453 (1999 RA49),91453,,an,N,N,MBA,15.03,,
20091454, 91454 (1999 RK49),91454,,an,N,N,MBA,15.15,,
20091455, 91455 (1999 RV49),91455,,an,N,N,MBA,14.58,3.528,
20091456, 91456 (1999 RK58),91456,,an,N,N,MBA,13.77,6.570,
20091457, 91457 (1999 RL65),91457,,an,N,N,MBA,15.72,,
20091458, 91458 (1999 RX66),91458,,an,N,N,MBA,15.03,,
20091459, 91459 (1999 RE69),91459,,an,N,N,MBA,15.09,2.826,
20091460, 91460 (1999 RK71),91460,,an,N,N,MBA,15.35,,
20091461, 91461 (1999 RQ71),91461,,an,N,N,MBA,15.81,,
20091462, 91462 (1999 RL72),91462,,an,N,N,MBA,15.01,5.104,
